cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
27062_1_1_1	27062_1_1_1	27062_1_1_1	4000791.0	4000791.0	0.0	strict	27062_1_1_1	113.0	7.0	0.0	1.58
27064_1_1_1	27064_1_1_1	27064_1_1_1	3000735.0	3000735.0	0.0	moderate	27064_1_1_1	105.0	7.0	0.0	2.49
27067_1_1_1	27067_1_1_1	27067_1_1_1	3001330.0	3001330.0	0.0	moderate	27067_1_1_1	266.0	5.0	0.0	0.37
27067_1_1_1	27888_1_1_1	27067_1_1_1	3000783.0	3001330.0	547.0	moderate	27888_1_1_1	261.0	3.0	0.0	0.0
27067_1_1_1	50566_1_1_1	27067_1_1_1	3000783.0	3001330.0	547.0	moderate	50566_1_1_1	261.0	3.0	0.0	0.0
27067_1_1_1	51702_1_1_1	27067_1_1_1	3000783.0	3001330.0	547.0	moderate	51702_1_1_1	261.0	3.0	0.0	0.0
27067_1_1_1	50563_1_1_1	27067_1_1_1	3000777.0	3001330.0	553.0	moderate	50563_1_1_1	259.0	3.0	0.0	0.0
27070_1_1_1	27070_1_1_1	27070_1_1_1	3001097.4761143564	3001097.4761143564	0.0	moderate	27070_1_1_1	220.0	5.0	2.5238856436	1.31
27071_1_1_1	27071_1_1_1	27071_1_1_1	3000435.7498486377	3000435.7498486377	0.0	moderate	27071_1_1_1	73.0	6.0	2.2501513623	0.29
27079_1_1_1	27079_1_1_1	27079_1_1_1	4000472.0	4000472.0	0.0	strict	27079_1_1_1	118.0	4.0	0.0	2.07
27080_1_1_1	27080_1_1_1	27080_1_1_1	4001205.0	4001205.0	0.0	strict	27080_1_1_1	241.0	5.0	0.0	2.03
27081_1_1_1	27081_1_1_1	27081_1_1_1	4000971.529842253	4000971.529842253	0.0	strict	27081_1_1_1	139.0	7.0	1.4701577472	0.76
27086_1_1_1	27086_1_1_1	27086_1_1_1	4000348.0	4000348.0	0.0	strict	27086_1_1_1	58.0	6.0	0.0	2.54
27086_1_1_1	34039_1_1_1	27086_1_1_1	3000413.0	4000348.0	999935.0	moderate	34039_1_1_1	59.0	7.0	0.0	3.2
27086_1_1_1	34392_1_1_1	27086_1_1_1	3000348.0	4000348.0	1000000.0	moderate	34392_1_1_1	58.0	6.0	0.0	2.38
27086_1_1_1	4966_1_1_1	27086_1_1_1	3000232.0	4000348.0	1000116.0	moderate	4966_1_1_1	58.0	4.0	0.0	0.0
27086_1_1_1	15309_1_1_1	27086_1_1_1	3000174.0	4000348.0	1000174.0	moderate	15309_1_1_1	58.0	3.0	0.0	0.0
27086_1_1_1	4419_1_1_1	27086_1_1_1	3000174.0	4000348.0	1000174.0	moderate	4419_1_1_1	58.0	3.0	0.0	0.0
27091_1_1_1	27091_1_1_1	27091_1_1_1	3000960.0	3000960.0	0.0	moderate	27091_1_1_1	240.0	4.0	0.0	2.36
27093_1_1_1	27093_1_1_1	27093_1_1_1	3000515.1200277847	3000515.1200277847	0.0	moderate	27093_1_1_1	74.0	7.0	2.8799722154	0.26
27098_1_1_1	27097_1_1_1	27097_1_1_1	4000651.0	4000651.0	0.0	strict	27097_1_1_1	93.0	7.0	0.0	1.26
27098_1_1_1	27098_1_1_1	27097_1_1_1	4000644.0	4000651.0	7.0	strict	27098_1_1_1	92.0	7.0	0.0	1.13
27107_1_1_1	27107_1_1_1	27107_1_1_1	3000250.0	3000250.0	0.0	moderate	27107_1_1_1	50.0	5.0	0.0	0.42
27108_1_1_1	27108_1_1_1	27108_1_1_1	3000244.0	3000244.0	0.0	moderate	27108_1_1_1	61.0	4.0	0.0	1.27
27111_1_1_1	27111_1_1_1	27111_1_1_1	4000428.0	4000428.0	0.0	strict	27111_1_1_1	107.0	4.0	0.0	0.0
27121_1_1_1	15680_1_1_1	15680_1_1_1	3001656.0	3001656.0	0.0	moderate	15680_1_1_1	276.0	6.0	0.0	1.7
27121_1_1_1	19046_1_1_1	15680_1_1_1	3000948.0	3001656.0	708.0	moderate	19046_1_1_1	237.0	4.0	0.0	1.44
27121_1_1_1	27121_1_1_1	15680_1_1_1	3000945.9709940725	3001656.0	710.0290059274994	moderate	27121_1_1_1	237.0	4.0	2.0290059276	3.32
27127_1_1_1	27127_1_1_1	27127_1_1_1	4000395.0	4000395.0	0.0	strict	27127_1_1_1	79.0	5.0	0.0	0.64
27131_1_1_1	27131_1_1_1	27131_1_1_1	3000707.59545319	3000707.59545319	0.0	moderate	27131_1_1_1	142.0	5.0	2.4045468098	0.62
27134_2_1_1	27134_2_1_1	27134_2_1_1	3000205.9106928483	3000205.9106928483	0.0	moderate	27134_2_1_1	52.0	4.0	2.0893071518	1.08
27135_1_1_1	27135_1_1_1	27135_1_1_1	3001180.0	3001180.0	0.0	moderate	27135_1_1_1	236.0	5.0	0.0	0.0
27139_1_1_1	27139_1_1_1	27139_1_1_1	3000504.0	3000504.0	0.0	moderate	27139_1_1_1	84.0	6.0	0.0	1.33
27141_1_1_1	27141_1_1_1	27141_1_1_1	4000560.0	4000560.0	0.0	strict	27141_1_1_1	80.0	7.0	0.0	0.22
27148_1_1_1	27148_1_1_1	27148_1_1_1	3000539.0	3000539.0	0.0	moderate	27148_1_1_1	77.0	7.0	0.0	1.46
27148_1_1_1	27143_1_1_1	27148_1_1_1	3000539.0	3000539.0	0.0	moderate	27143_1_1_1	77.0	7.0	0.0	1.14
27151_1_1_1	27151_1_1_1	27151_1_1_1	3001372.0	3001372.0	0.0	moderate	27151_1_1_1	196.0	7.0	0.0	0.23
27162_1_1_1	27162_1_1_1	27162_1_1_1	4000819.0	4000819.0	0.0	strict	27162_1_1_1	117.0	7.0	0.0	1.13
27162_1_1_1	27793_1_1_1	27162_1_1_1	4000585.0	4000819.0	234.0	strict	27793_1_1_1	117.0	5.0	0.0	1.13
27162_1_1_1	5939_1_1_1	27162_1_1_1	3000744.0	4000819.0	1000075.0	moderate	5939_1_1_1	124.0	6.0	0.0	1.24
27165_1_1_1	27165_1_1_1	27165_1_1_1	4001176.0	4001176.0	0.0	strict	27165_1_1_1	168.0	7.0	0.0	0.39
27165_1_1_1	5794_1_1_1	27165_1_1_1	3001162.0	4001176.0	1000014.0	moderate	5794_1_1_1	166.0	7.0	0.0	0.7
27166_1_1_1	27166_1_1_1	27166_1_1_1	3000339.173804637	3000339.173804637	0.0	moderate	27166_1_1_1	57.0	6.0	2.826195363	0.42
27169_1_1_1	27169_1_1_1	27169_1_1_1	3000420.0	3000420.0	0.0	moderate	27169_1_1_1	60.0	7.0	0.0	1.72
27169_1_1_1	11589_1_1_1	27169_1_1_1	3000337.351504956	3000420.0	82.64849504409358	moderate	11589_1_1_1	85.0	4.0	2.6484950439	1.34
27179_1_1_1	27179_1_1_1	27179_1_1_1	3000886.2892921823	3000886.2892921823	0.0	moderate	27179_1_1_1	127.0	7.0	2.7107078175	0.74
27180_1_1_1	27180_1_1_1	27180_1_1_1	3000990.0	3000990.0	0.0	moderate	27180_1_1_1	165.0	6.0	0.0	1.33
27189_1_1_1	27189_1_1_1	27189_1_1_1	4000756.0	4000756.0	0.0	strict	27189_1_1_1	126.0	6.0	0.0	0.38
27196_1_1_1	27196_1_1_1	27196_1_1_1	3000477.2715084692	3000477.2715084692	0.0	moderate	27196_1_1_1	96.0	5.0	2.7284915307	0.5
27197_1_1_1	27197_1_1_1	27197_1_1_1	3000616.0	3000616.0	0.0	moderate	27197_1_1_1	88.0	7.0	0.0	2.86
27203_1_1_1	27203_1_1_1	27203_1_1_1	3000272.0	3000272.0	0.0	moderate	27203_1_1_1	68.0	4.0	0.0	1.49
27209_1_1_1	27209_1_1_1	27209_1_1_1	4000993.187362444	4000993.187362444	0.0	strict	27209_1_1_1	199.0	5.0	1.8126375562	0.91
27210_1_1_1	27210_1_1_1	27210_1_1_1	4000560.0	4000560.0	0.0	strict	27210_1_1_1	112.0	5.0	0.0	2.61
27211_1_1_1	27211_1_1_1	27211_1_1_1	4001794.0	4001794.0	0.0	strict	27211_1_1_1	299.0	6.0	0.0	0.53
27234_1_1_1	27234_1_1_1	27234_1_1_1	3000945.0	3000945.0	0.0	moderate	27234_1_1_1	135.0	7.0	0.0	0.34
27235_1_1_1	27235_1_1_1	27235_1_1_1	3000970.20885467	3000970.20885467	0.0	moderate	27235_1_1_1	139.0	7.0	2.7911453298	2.26
27239_5_5_1	30456_1_1_1	30456_1_1_1	3001348.0	3001348.0	0.0	moderate	30456_1_1_1	337.0	4.0	0.0	0.0
27239_5_5_1	27239_5_5_1	30456_1_1_1	3001156.0	3001348.0	192.0	moderate	27239_5_5_1	289.0	4.0	0.0	1.31
27240_1_1_1	27240_1_1_1	27240_1_1_1	4000560.0	4000560.0	0.0	strict	27240_1_1_1	80.0	7.0	0.0	0.43
27241_1_1_1	27241_1_1_1	27241_1_1_1	4000620.0	4000620.0	0.0	strict	27241_1_1_1	124.0	5.0	0.0	0.75
27241_1_1_1	16016_1_1_1	27241_1_1_1	3000732.0	4000620.0	999888.0	moderate	16016_1_1_1	122.0	6.0	0.0	0.28
27247_1_1_1	27247_1_1_1	27247_1_1_1	4000465.0	4000465.0	0.0	strict	27247_1_1_1	93.0	5.0	0.0	2.94
27247_1_1_1	4222_1_1_1	27247_1_1_1	3000360.0	4000465.0	1000105.0	moderate	4222_1_1_1	90.0	4.0	0.0	0.0
27247_1_1_1	4633_1_1_1	27247_1_1_1	3000264.0	4000465.0	1000201.0	moderate	4633_1_1_1	88.0	3.0	0.0	0.0
27262_1_1_1	27262_1_1_1	27262_1_1_1	3000669.165244811	3000669.165244811	0.0	moderate	27262_1_1_1	96.0	7.0	2.8347551888	1.1
27266_1_1_1	27266_1_1_1	27266_1_1_1	3000610.0	3000610.0	0.0	moderate	27266_1_1_1	122.0	5.0	0.0	1.57
27267_1_1_1	27267_1_1_1	27267_1_1_1	3000893.9616341223	3000893.9616341223	0.0	moderate	27267_1_1_1	224.0	4.0	2.0383658778	0.0
27275_1_1_1	27275_1_1_1	27275_1_1_1	4000808.9194465154	4000808.9194465154	0.0	strict	27275_1_1_1	162.0	5.0	1.0805534848	0.81
27277_1_1_1	27277_1_1_1	27277_1_1_1	3000364.0	3000364.0	0.0	moderate	27277_1_1_1	52.0	7.0	0.0	3.22
27281_1_1_1	27279_1_1_1	27279_1_1_1	4001060.0	4001060.0	0.0	strict	27279_1_1_1	212.0	5.0	0.0	2.47
27281_1_1_1	27281_1_1_1	27279_1_1_1	4001035.0	4001060.0	25.0	strict	27281_1_1_1	207.0	5.0	0.0	2.51
27281_1_1_1	26601_1_1_1	27279_1_1_1	4001030.0	4001060.0	30.0	strict	26601_1_1_1	206.0	5.0	0.0	3.06
27281_1_1_1	27280_1_1_1	27279_1_1_1	4001020.0	4001060.0	40.0	strict	27280_1_1_1	204.0	5.0	0.0	2.51
27281_1_1_1	27278_1_1_1	27279_1_1_1	4001005.0	4001060.0	55.0	strict	27278_1_1_1	201.0	5.0	0.0	2.49
27281_1_1_1	26600_1_1_1	27279_1_1_1	4000985.0	4001060.0	75.0	strict	26600_1_1_1	197.0	5.0	0.0	2.53
27281_1_1_1	26602_1_1_1	27279_1_1_1	4000955.0	4001060.0	105.0	strict	26602_1_1_1	191.0	5.0	0.0	2.43
27287_1_1_1	27287_1_1_1	27287_1_1_1	4000664.0	4000664.0	0.0	strict	27287_1_1_1	166.0	4.0	0.0	0.33
27288_1_1_1	27288_1_1_1	27288_1_1_1	3000320.0	3000320.0	0.0	moderate	27288_1_1_1	64.0	5.0	0.0	0.45
27307_1_1_1	27307_1_1_1	27307_1_1_1	3000798.0	3000798.0	0.0	moderate	27307_1_1_1	114.0	7.0	0.0	0.14
27313_1_1_1	27313_1_1_1	27313_1_1_1	4001182.0	4001182.0	0.0	strict	27313_1_1_1	197.0	6.0	0.0	0.16
27314_1_1_1	27314_1_1_1	27314_1_1_1	3001395.0	3001395.0	0.0	moderate	27314_1_1_1	279.0	5.0	0.0	0.46
27321_1_1_1	27321_1_1_1	27321_1_1_1	3000613.227098354	3000613.227098354	0.0	moderate	27321_1_1_1	88.0	7.0	2.7729016458	0.72
27333_1_1_1	27333_1_1_1	27333_1_1_1	3000217.094184232	3000217.094184232	0.0	moderate	27333_1_1_1	44.0	5.0	2.9058157679	0.8
27336_1_1_1	27336_1_1_1	27336_1_1_1	3000169.088751587	3000169.088751587	0.0	moderate	27336_1_1_1	43.0	4.0	2.9112484129	1.58
27347_1_1_1	27347_1_1_1	27347_1_1_1	4000524.0	4000524.0	0.0	strict	27347_1_1_1	131.0	4.0	0.0	0.5
27359_1_1_1	27359_1_1_1	27359_1_1_1	3000147.0	3000147.0	0.0	moderate	27359_1_1_1	49.0	3.0	0.0	0.0
27380_1_1_1	27380_1_1_1	27380_1_1_1	3001277.4137426824	3001277.4137426824	0.0	moderate	27380_1_1_1	320.0	4.0	2.5862573176	1.15
27381_1_1_1	25267_1_1_1	25267_1_1_1	4000975.0	4000975.0	0.0	strict	25267_1_1_1	195.0	5.0	0.0	2.04
27381_1_1_1	27381_1_1_1	25267_1_1_1	4000696.0	4000975.0	279.0	strict	27381_1_1_1	174.0	4.0	0.0	0.99
27394_1_1_1	27394_1_1_1	27394_1_1_1	3000717.7769032307	3000717.7769032307	0.0	moderate	27394_1_1_1	144.0	5.0	2.2230967691	1.15
27398_1_1_1	27398_1_1_1	27398_1_1_1	3000687.42936295	3000687.42936295	0.0	moderate	27398_1_1_1	138.0	5.0	2.5706370503	0.7
27400_1_1_1	27400_1_1_1	27400_1_1_1	4000887.144280389	4000887.144280389	0.0	strict	27400_1_1_1	127.0	7.0	1.8557196109	0.57
27403_1_1_1	27403_1_1_1	27403_1_1_1	3001372.1925039515	3001372.1925039515	0.0	moderate	27403_1_1_1	275.0	5.0	2.8074960485	0.61
27403_1_1_1	27160_1_1_1	27403_1_1_1	3001357.19037808	3001372.1925039515	15.002125871367753	moderate	27160_1_1_1	272.0	5.0	2.8096219197	0.64
27405_1_1_1	27405_1_1_1	27405_1_1_1	4000553.0	4000553.0	0.0	strict	27405_1_1_1	79.0	7.0	0.0	0.44
27405_1_1_1	30457_1_1_1	27405_1_1_1	3000546.0	4000553.0	1000007.0	moderate	30457_1_1_1	78.0	7.0	0.0	0.44
27408_1_1_1	27408_1_1_1	27408_1_1_1	3000444.0	3000444.0	0.0	moderate	27408_1_1_1	111.0	4.0	0.0	0.65
27424_1_1_1	27424_1_1_1	27424_1_1_1	4000504.0	4000504.0	0.0	strict	27424_1_1_1	72.0	7.0	0.0	0.6
27429_1_1_1	27429_1_1_1	27429_1_1_1	4000610.0	4000610.0	0.0	strict	27429_1_1_1	122.0	5.0	0.0	0.0
27429_1_1_1	27430_1_1_1	27429_1_1_1	4000610.0	4000610.0	0.0	strict	27430_1_1_1	122.0	5.0	0.0	0.0
27436_1_1_1	27436_1_1_1	27436_1_1_1	3000459.1868928024	3000459.1868928024	0.0	moderate	27436_1_1_1	66.0	7.0	2.8131071976	1.41
27438_1_1_1	27438_1_1_1	27438_1_1_1	3000372.0	3000372.0	0.0	moderate	27438_1_1_1	93.0	4.0	0.0	0.68
27439_1_1_1	27439_1_1_1	27439_1_1_1	3000770.0	3000770.0	0.0	moderate	27439_1_1_1	110.0	7.0	0.0	1.59
27445_1_1_1	27445_1_1_1	27445_1_1_1	3001375.0	3001375.0	0.0	moderate	27445_1_1_1	275.0	5.0	0.0	1.53
27448_1_1_1	27448_1_1_1	27448_1_1_1	3000834.0	3000834.0	0.0	moderate	27448_1_1_1	139.0	6.0	0.0	0.65
27449_1_1_1	27450_1_1_1	27450_1_1_1	4000305.0	4000305.0	0.0	strict	27450_1_1_1	61.0	5.0	0.0	1.07
27449_1_1_1	27451_1_1_1	27450_1_1_1	4000305.0	4000305.0	0.0	strict	27451_1_1_1	61.0	5.0	0.0	0.89
27449_1_1_1	27449_1_1_1	27450_1_1_1	4000244.0	4000305.0	61.0	strict	27449_1_1_1	61.0	4.0	0.0	0.0
27449_1_1_1	4072_1_1_1	27450_1_1_1	3000280.0	4000305.0	1000025.0	moderate	4072_1_1_1	56.0	5.0	0.0	0.7
27453_1_1_1	27453_1_1_1	27453_1_1_1	3000823.7769672787	3000823.7769672787	0.0	moderate	27453_1_1_1	118.0	7.0	2.2230327211	0.19
27455_1_1_1	15177_1_1_1	15177_1_1_1	3000618.0	3000618.0	0.0	moderate	15177_1_1_1	103.0	6.0	0.0	1.15
27455_1_1_1	27455_1_1_1	15177_1_1_1	3000600.0	3000618.0	18.0	moderate	27455_1_1_1	100.0	6.0	0.0	0.13
27458_1_1_1	27458_1_1_1	27458_1_1_1	4000868.0	4000868.0	0.0	strict	27458_1_1_1	124.0	7.0	0.0	1.0
27462_1_1_1	27462_1_1_1	27462_1_1_1	4001344.0	4001344.0	0.0	strict	27462_1_1_1	192.0	7.0	0.0	0.97
27462_1_1_1	52642_1_1_1	27462_1_1_1	4000776.0	4001344.0	568.0	strict	52642_1_1_1	194.0	4.0	0.0	0.81
27467_1_1_1	27467_1_1_1	27467_1_1_1	4000498.0	4000498.0	0.0	strict	27467_1_1_1	83.0	6.0	0.0	1.69
27473_1_1_1	27473_1_1_1	27473_1_1_1	4000468.0	4000468.0	0.0	strict	27473_1_1_1	78.0	6.0	0.0	0.44
27477_1_1_1	27477_1_1_1	27477_1_1_1	4000833.0	4000833.0	0.0	strict	27477_1_1_1	119.0	7.0	0.0	0.48
27477_1_1_1	27511_1_1_1	27477_1_1_1	4000484.0	4000833.0	349.0	strict	27511_1_1_1	121.0	4.0	0.0	0.69
27477_1_1_1	27508_1_1_1	27477_1_1_1	4000476.0	4000833.0	357.0	strict	27508_1_1_1	119.0	4.0	0.0	2.36
27481_1_1_1	27481_1_1_1	27481_1_1_1	4000777.0	4000777.0	0.0	strict	27481_1_1_1	111.0	7.0	0.0	1.01
27483_1_1_1	27483_1_1_1	27483_1_1_1	3000707.0299187517	3000707.0299187517	0.0	moderate	27483_1_1_1	142.0	5.0	2.9700812485	1.27
27488_1_1_1	27488_1_1_1	27488_1_1_1	3000959.0	3000959.0	0.0	moderate	27488_1_1_1	137.0	7.0	0.0	1.13
27491_1_1_1	27492_1_1_1	27492_1_1_1	3000102.0	3000102.0	0.0	moderate	27492_1_1_1	34.0	3.0	0.0	0.0
27491_1_1_1	27491_1_1_1	27492_1_1_1	3000096.0	3000102.0	6.0	moderate	27491_1_1_1	32.0	3.0	0.0	0.0
27491_1_1_1	6880_1_1_1	27492_1_1_1	3000092.0	3000102.0	10.0	moderate	6880_1_1_1	23.0	4.0	0.0	0.0
27497_1_1_1	27497_1_1_1	27497_1_1_1	4000721.0	4000721.0	0.0	strict	27497_1_1_1	103.0	7.0	0.0	1.93
27498_1_1_1	27498_1_1_1	27498_1_1_1	4000784.0	4000784.0	0.0	strict	27498_1_1_1	112.0	7.0	0.0	0.34
27498_1_1_1	51237_1_1_1	27498_1_1_1	4000560.0	4000784.0	224.0	strict	51237_1_1_1	112.0	5.0	0.0	0.33
27498_1_1_1	53374_1_1_1	27498_1_1_1	4000444.0	4000784.0	340.0	strict	53374_1_1_1	111.0	4.0	0.0	0.28
274_1_1_1	346_1_1_1	346_1_1_1	3000303.0	3000303.0	0.0	moderate	346_1_1_1	101.0	3.0	0.0	0.0
274_1_1_1	274_1_1_1	346_1_1_1	3000300.0	3000303.0	3.0	moderate	274_1_1_1	100.0	3.0	0.0	0.0
274_1_1_1	1171_1_1_1	346_1_1_1	3000294.0	3000303.0	9.0	moderate	1171_1_1_1	98.0	3.0	0.0	0.0
27503_1_1_1	27503_1_1_1	27503_1_1_1	3001141.0	3001141.0	0.0	moderate	27503_1_1_1	163.0	7.0	0.0	2.37
27512_1_1_1	51725_1_1_1	51725_1_1_1	4000518.0	4000518.0	0.0	strict	51725_1_1_1	74.0	7.0	0.0	2.46
27512_1_1_1	11505_1_1_1	51725_1_1_1	4000518.0	4000518.0	0.0	strict	11505_1_1_1	74.0	7.0	0.0	1.28
27512_1_1_1	30693_1_1_1	51725_1_1_1	4000518.0	4000518.0	0.0	strict	30693_1_1_1	74.0	7.0	0.0	0.66
27512_1_1_1	16228_1_1_1	51725_1_1_1	4000518.0	4000518.0	0.0	strict	16228_1_1_1	74.0	7.0	0.0	0.45
27512_1_1_1	19670_1_1_1	51725_1_1_1	4000511.0	4000518.0	7.0	strict	19670_1_1_1	73.0	7.0	0.0	0.62
27512_1_1_1	50330_1_1_1	51725_1_1_1	4000511.0	4000518.0	7.0	strict	50330_1_1_1	73.0	7.0	0.0	0.78
27512_1_1_1	25972_1_1_1	51725_1_1_1	4000511.0	4000518.0	7.0	strict	25972_1_1_1	73.0	7.0	0.0	2.98
27512_1_1_1	26783_1_1_1	51725_1_1_1	4000390.0	4000518.0	128.0	strict	26783_1_1_1	78.0	5.0	0.0	0.63
27512_1_1_1	27512_1_1_1	51725_1_1_1	4000292.0	4000518.0	226.0	strict	27512_1_1_1	73.0	4.0	0.0	0.91
27512_1_1_1	53268_1_1_1	51725_1_1_1	4000292.0	4000518.0	226.0	strict	53268_1_1_1	73.0	4.0	0.0	0.0
27512_1_1_1	18831_1_1_1	51725_1_1_1	3000532.0	4000518.0	999986.0	moderate	18831_1_1_1	76.0	7.0	0.0	0.9
27512_1_1_1	34351_1_1_1	51725_1_1_1	3000525.0	4000518.0	999993.0	moderate	34351_1_1_1	75.0	7.0	0.0	0.6
27512_1_1_1	51721_1_1_1	51725_1_1_1	3000511.0	4000518.0	1000007.0	moderate	51721_1_1_1	73.0	7.0	0.0	2.47
27512_1_1_1	52529_1_1_1	51725_1_1_1	3000511.0	4000518.0	1000007.0	moderate	52529_1_1_1	73.0	7.0	0.0	0.24
27512_1_1_1	36082_1_1_1	51725_1_1_1	3000504.0	4000518.0	1000014.0	moderate	36082_1_1_1	72.0	7.0	0.0	0.72
27512_1_1_1	4493_1_1_1	51725_1_1_1	3000444.0	4000518.0	1000074.0	moderate	4493_1_1_1	74.0	6.0	0.0	1.39
27512_1_1_1	4663_1_1_1	51725_1_1_1	3000444.0	4000518.0	1000074.0	moderate	4663_1_1_1	74.0	6.0	0.0	1.2
27512_1_1_1	27356_1_1_1	51725_1_1_1	3000438.0	4000518.0	1000080.0	moderate	27356_1_1_1	73.0	6.0	0.0	0.0
27512_1_1_1	4769_1_1_1	51725_1_1_1	3000420.0	4000518.0	1000098.0	moderate	4769_1_1_1	70.0	6.0	0.0	0.46
27512_1_1_1	27172_1_1_1	51725_1_1_1	3000380.0	4000518.0	1000138.0	moderate	27172_1_1_1	76.0	5.0	0.0	0.65
27512_1_1_1	50467_1_1_1	51725_1_1_1	3000276.0	4000518.0	1000242.0	moderate	50467_1_1_1	69.0	4.0	0.0	0.0
27512_1_1_1	51463_1_1_1	51725_1_1_1	3000231.0	4000518.0	1000287.0	moderate	51463_1_1_1	77.0	3.0	0.0	0.0
27512_1_1_1	51457_1_1_1	51725_1_1_1	3000219.0	4000518.0	1000299.0	moderate	51457_1_1_1	73.0	3.0	0.0	0.0
27512_1_1_1	51458_1_1_1	51725_1_1_1	3000219.0	4000518.0	1000299.0	moderate	51458_1_1_1	73.0	3.0	0.0	0.0
27512_1_1_1	51459_1_1_1	51725_1_1_1	3000219.0	4000518.0	1000299.0	moderate	51459_1_1_1	73.0	3.0	0.0	0.0
27512_1_1_1	6458_1_1_1	51725_1_1_1	3000219.0	4000518.0	1000299.0	moderate	6458_1_1_1	73.0	3.0	0.0	0.0
27523_1_1_1	27523_1_1_1	27523_1_1_1	4000630.0	4000630.0	0.0	strict	27523_1_1_1	105.0	6.0	0.0	0.67
27524_1_1_1	27524_1_1_1	27524_1_1_1	4000602.0	4000602.0	0.0	strict	27524_1_1_1	86.0	7.0	0.0	1.51
27525_1_1_1	27525_1_1_1	27525_1_1_1	3000385.0	3000385.0	0.0	moderate	27525_1_1_1	77.0	5.0	0.0	1.88
27527_1_1_1	27527_1_1_1	27527_1_1_1	4000316.0	4000316.0	0.0	strict	27527_1_1_1	79.0	4.0	0.0	3.16
27527_1_1_1	19397_1_1_1	27527_1_1_1	3000208.0	4000316.0	1000108.0	moderate	19397_1_1_1	52.0	4.0	0.0	0.0
27528_1_1_1	27528_1_1_1	27528_1_1_1	3001435.0	3001435.0	0.0	moderate	27528_1_1_1	287.0	5.0	0.0	1.28
27531_1_1_1	27531_1_1_1	27531_1_1_1	4000745.0	4000745.0	0.0	strict	27531_1_1_1	149.0	5.0	0.0	0.59
27532_1_1_1	27532_1_1_1	27532_1_1_1	4000707.0	4000707.0	0.0	strict	27532_1_1_1	101.0	7.0	0.0	1.44
27543_1_1_1	27543_1_1_1	27543_1_1_1	4000315.0	4000315.0	0.0	strict	27543_1_1_1	63.0	5.0	0.0	3.13
27546_1_1_1	15757_1_1_1	15757_1_1_1	3000924.0	3000924.0	0.0	moderate	15757_1_1_1	132.0	7.0	0.0	0.27
27546_1_1_1	27544_1_1_1	15757_1_1_1	3000520.0	3000924.0	404.0	moderate	27544_1_1_1	130.0	4.0	0.0	0.2
27546_1_1_1	27542_1_1_1	15757_1_1_1	3000516.0	3000924.0	408.0	moderate	27542_1_1_1	129.0	4.0	0.0	0.45
27546_1_1_1	27546_1_1_1	15757_1_1_1	3000508.0	3000924.0	416.0	moderate	27546_1_1_1	127.0	4.0	0.0	0.14
27546_1_1_1	26531_1_1_1	15757_1_1_1	3000504.0	3000924.0	420.0	moderate	26531_1_1_1	126.0	4.0	0.0	0.19
27546_1_1_1	27545_1_1_1	15757_1_1_1	3000500.0	3000924.0	424.0	moderate	27545_1_1_1	125.0	4.0	0.0	0.27
27563_1_1_1	27563_1_1_1	27563_1_1_1	4000995.0	4000995.0	0.0	strict	27563_1_1_1	199.0	5.0	0.0	0.63
27563_1_1_1	26348_1_1_1	27563_1_1_1	3000866.3931169333	4000995.0	1000128.6068830667	moderate	26348_1_1_1	217.0	4.0	1.6068830665	0.84
27563_1_1_1	25231_1_1_1	27563_1_1_1	3000768.0	4000995.0	1000227.0	moderate	25231_1_1_1	192.0	4.0	0.0	0.49
27578_1_1_1	27578_1_1_1	27578_1_1_1	3001516.5510012605	3001516.5510012605	0.0	moderate	27578_1_1_1	217.0	7.0	2.4489987397	0.46
27579_1_1_1	5305_1_1_1	5305_1_1_1	3000960.0	3000960.0	0.0	moderate	5305_1_1_1	160.0	6.0	0.0	2.13
27579_1_1_1	27579_1_1_1	5305_1_1_1	3000483.0	3000960.0	477.0	moderate	27579_1_1_1	161.0	3.0	0.0	0.0
27580_1_1_1	27580_1_1_1	27580_1_1_1	3000260.0	3000260.0	0.0	moderate	27580_1_1_1	52.0	5.0	0.0	2.9
27584_1_1_1	50592_1_1_1	50592_1_1_1	3000360.0	3000360.0	0.0	moderate	50592_1_1_1	90.0	4.0	0.0	0.77
27584_1_1_1	27585_1_1_1	50592_1_1_1	3000320.0	3000360.0	40.0	moderate	27585_1_1_1	80.0	4.0	0.0	2.86
27584_1_1_1	27584_1_1_1	50592_1_1_1	3000316.0	3000360.0	44.0	moderate	27584_1_1_1	79.0	4.0	0.0	2.73
27593_1_1_1	27593_1_1_1	27593_1_1_1	4000840.0	4000840.0	0.0	strict	27593_1_1_1	120.0	7.0	0.0	0.99
27595_1_1_1	27595_1_1_1	27595_1_1_1	3000749.0	3000749.0	0.0	moderate	27595_1_1_1	107.0	7.0	0.0	0.88
27598_1_1_1	27598_1_1_1	27598_1_1_1	4000475.0	4000475.0	0.0	strict	27598_1_1_1	95.0	5.0	0.0	0.46
275_1_1_1	275_1_1_1	275_1_1_1	3000138.0	3000138.0	0.0	moderate	275_1_1_1	46.0	3.0	0.0	0.0
275_1_1_1	300_1_1_1	275_1_1_1	3000135.0	3000138.0	3.0	moderate	300_1_1_1	45.0	3.0	0.0	0.0
