cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
31081_1_1_1	30241_1_1_1	31082_1_1_1	3000329.0	3000329.0	0.0	moderate	30241_1_1_1	47.0	7.0	0.0	2.66
31081_1_1_1	31081_1_1_1	31082_1_1_1	3000315.0	3000329.0	14.0	moderate	31081_1_1_1	45.0	7.0	0.0	1.41
31081_1_1_1	31083_1_1_1	31082_1_1_1	1000350.0	3000329.0	1999979.0	unfiltered	31083_1_1_1	50.0	7.0	0.0	1.66
31084_1_1_1	31084_1_1_1	31084_1_1_1	3000308.0	3000308.0	0.0	moderate	31084_1_1_1	44.0	7.0	0.0	1.12
31086_1_1_1	31086_1_1_1	31086_1_1_1	3000084.0	3000084.0	0.0	moderate	31086_1_1_1	28.0	3.0	0.0	0.0
31092_1_1_1	31092_1_1_1	31092_1_1_1	3000095.0	3000095.0	0.0	moderate	31092_1_1_1	19.0	5.0	0.0	0.0
31093_1_1_1	31093_1_1_1	31093_1_1_1	3000095.0	3000095.0	0.0	moderate	31093_1_1_1	19.0	5.0	0.0	0.0
31097_1_1_1	31097_1_1_1	31097_1_1_1	2000199.043031039	2000199.043031039	0.0	tolerant	31097_1_1_1	67.0	3.0	1.9569689611	1.54
31103_1_1_1	31103_1_1_1	31103_1_1_1	4000686.0	4000686.0	0.0	strict	31103_1_1_1	98.0	7.0	0.0	1.16
31104_1_1_1	31085_1_1_1	31085_1_1_1	1000145.0	1000145.0	0.0	unfiltered	31085_1_1_1	29.0	5.0	0.0	1.7
31104_1_1_1	31104_1_1_1	31085_1_1_1	999810.8626130504	1000145.0	334.1373869496165	unfiltered	31104_1_1_1	22.0	1.0	211.1373869497	0.0
31107_1_1_1	31107_1_1_1	31107_1_1_1	4000504.0	4000504.0	0.0	strict	31107_1_1_1	84.0	6.0	0.0	0.56
31108_1_1_1	27519_1_1_1	27519_1_1_1	4000868.0	4000868.0	0.0	strict	27519_1_1_1	124.0	7.0	0.0	1.15
31108_1_1_1	31108_1_1_1	27519_1_1_1	4000854.0	4000868.0	14.0	strict	31108_1_1_1	122.0	7.0	0.0	1.76
31108_1_1_1	27518_1_1_1	27519_1_1_1	4000833.0	4000868.0	35.0	strict	27518_1_1_1	119.0	7.0	0.0	1.06
31108_1_1_1	52557_1_1_1	27519_1_1_1	4000819.0	4000868.0	49.0	strict	52557_1_1_1	117.0	7.0	0.0	1.65
31108_1_1_1	26936_1_1_1	27519_1_1_1	4000756.0	4000868.0	112.0	strict	26936_1_1_1	126.0	6.0	0.0	1.08
31108_1_1_1	26937_1_1_1	27519_1_1_1	4000756.0	4000868.0	112.0	strict	26937_1_1_1	126.0	6.0	0.0	0.88
31108_1_1_1	31020_1_1_1	27519_1_1_1	4000678.0	4000868.0	190.0	strict	31020_1_1_1	113.0	6.0	0.0	1.63
31108_1_1_1	50808_1_1_1	27519_1_1_1	3000882.0	4000868.0	999986.0	moderate	50808_1_1_1	126.0	7.0	0.0	1.2
31108_1_1_1	16305_1_1_1	27519_1_1_1	3000875.0	4000868.0	999993.0	moderate	16305_1_1_1	125.0	7.0	0.0	0.89
31108_1_1_1	18837_1_1_1	27519_1_1_1	3000840.0	4000868.0	1000028.0	moderate	18837_1_1_1	120.0	7.0	0.0	2.06
31108_1_1_1	4969_1_1_1	27519_1_1_1	3000783.8705148273	4000868.0	1000084.1294851727	moderate	4969_1_1_1	131.0	6.0	2.1294851728	1.66
31108_1_1_1	16586_1_1_1	27519_1_1_1	3000408.0	4000868.0	1000460.0	moderate	16586_1_1_1	102.0	4.0	0.0	1.67
31108_1_1_1	4628_1_1_1	27519_1_1_1	3000339.0	4000868.0	1000529.0	moderate	4628_1_1_1	113.0	3.0	0.0	0.0
31108_1_1_1	50414_1_1_1	27519_1_1_1	2000300.0	4000868.0	2000568.0	tolerant	50414_1_1_1	100.0	3.0	0.0	1.44
31111_1_1_1	31111_1_1_1	31111_1_1_1	3000186.0	3000186.0	0.0	moderate	31111_1_1_1	31.0	6.0	0.0	0.32
31113_1_1_1	31113_1_1_1	31113_1_1_1	4000240.0	4000240.0	0.0	strict	31113_1_1_1	40.0	6.0	0.0	0.64
31120_1_1_1	31120_1_1_1	31120_1_1_1	4000234.0	4000234.0	0.0	strict	31120_1_1_1	39.0	6.0	0.0	0.22
31122_1_1_1	31122_1_1_1	31122_1_1_1	2000947.0677511871	2000947.0677511871	0.0	tolerant	31122_1_1_1	190.0	5.0	2.9322488127	1.4
31126_1_1_1	31126_1_1_1	31126_1_1_1	3000126.0	3000126.0	0.0	moderate	31126_1_1_1	21.0	6.0	0.0	0.0
31129_1_1_1	31128_1_1_1	31128_1_1_1	3000156.0	3000156.0	0.0	moderate	31128_1_1_1	26.0	6.0	0.0	0.0
31129_1_1_1	31129_1_1_1	31128_1_1_1	3000125.0	3000156.0	31.0	moderate	31129_1_1_1	25.0	5.0	0.0	0.0
31136_1_1_1	31136_1_1_1	31136_1_1_1	4000495.0	4000495.0	0.0	strict	31136_1_1_1	99.0	5.0	0.0	1.68
31137_1_1_1	31137_1_1_1	31137_1_1_1	4000490.0	4000490.0	0.0	strict	31137_1_1_1	98.0	5.0	0.0	0.81
31143_1_1_1	31142_1_1_1	31142_1_1_1	3000129.0	3000129.0	0.0	moderate	31142_1_1_1	43.0	3.0	0.0	0.0
31143_1_1_1	31141_1_1_1	31142_1_1_1	3000129.0	3000129.0	0.0	moderate	31141_1_1_1	43.0	3.0	0.0	0.0
31143_1_1_1	17547_1_1_1	31142_1_1_1	3000126.0	3000129.0	3.0	moderate	17547_1_1_1	42.0	3.0	0.0	0.0
31143_1_1_1	31143_1_1_1	31142_1_1_1	3000114.0	3000129.0	15.0	moderate	31143_1_1_1	38.0	3.0	0.0	0.0
31143_1_1_1	36040_1_1_1	31142_1_1_1	2000123.0	3000129.0	1000006.0	tolerant	36040_1_1_1	41.0	3.0	0.0	0.0
31143_1_1_1	36068_1_1_1	31142_1_1_1	2000114.0	3000129.0	1000015.0	tolerant	36068_1_1_1	38.0	3.0	0.0	0.0
31145_1_1_1	31145_1_1_1	31145_1_1_1	3000060.0	3000060.0	0.0	moderate	31145_1_1_1	20.0	3.0	0.0	0.0
31145_1_1_1	30851_1_1_1	31145_1_1_1	3000060.0	3000060.0	0.0	moderate	30851_1_1_1	20.0	3.0	0.0	0.0
31146_1_1_1	31146_1_1_1	31146_1_1_1	3000108.0	3000108.0	0.0	moderate	31146_1_1_1	18.0	6.0	0.0	0.0
31150_1_1_1	31150_1_1_1	31150_1_1_1	2000225.7886502868	2000225.7886502868	0.0	tolerant	31150_1_1_1	38.0	6.0	2.2113497132	2.15
31157_1_1_1	25634_1_1_1	25634_1_1_1	3000350.0	3000350.0	0.0	moderate	25634_1_1_1	50.0	7.0	0.0	0.65
31157_1_1_1	19623_1_1_1	25634_1_1_1	3000324.0	3000350.0	26.0	moderate	19623_1_1_1	54.0	6.0	0.0	0.35
31157_1_1_1	31157_1_1_1	25634_1_1_1	3000138.0	3000350.0	212.0	moderate	31157_1_1_1	46.0	3.0	0.0	0.0
31157_1_1_1	31158_1_1_1	25634_1_1_1	2000132.0	3000350.0	1000218.0	tolerant	31158_1_1_1	44.0	3.0	0.0	0.0
31157_1_1_1	31160_1_1_1	25634_1_1_1	2000132.0	3000350.0	1000218.0	tolerant	31160_1_1_1	44.0	3.0	0.0	0.0
31157_1_1_1	31161_1_1_1	25634_1_1_1	2000132.0	3000350.0	1000218.0	tolerant	31161_1_1_1	44.0	3.0	0.0	0.0
31157_1_1_1	31162_1_1_1	25634_1_1_1	2000129.0	3000350.0	1000221.0	tolerant	31162_1_1_1	43.0	3.0	0.0	0.0
31157_1_1_1	31163_1_1_1	25634_1_1_1	2000129.0	3000350.0	1000221.0	tolerant	31163_1_1_1	43.0	3.0	0.0	0.0
31157_1_1_1	50315_1_1_1	25634_1_1_1	1000051.0	3000350.0	2000299.0	unfiltered	50315_1_1_1	51.0	1.0	0.0	0.0
31167_1_1_1	31167_1_1_1	31167_1_1_1	2000120.0	2000120.0	0.0	tolerant	31167_1_1_1	40.0	3.0	0.0	1.85
31180_1_1_1	31180_1_1_1	31180_1_1_1	4000714.0	4000714.0	0.0	strict	31180_1_1_1	102.0	7.0	0.0	0.31
31184_1_1_1	31186_1_1_1	31186_1_1_1	4000534.0	4000534.0	0.0	strict	31186_1_1_1	89.0	6.0	0.0	0.23
31184_1_1_1	31185_1_1_1	31186_1_1_1	4000534.0	4000534.0	0.0	strict	31185_1_1_1	89.0	6.0	0.0	0.36
31184_1_1_1	31184_1_1_1	31186_1_1_1	4000528.0	4000534.0	6.0	strict	31184_1_1_1	88.0	6.0	0.0	0.23
31184_1_1_1	4232_2_1_1	31186_1_1_1	3000528.0	4000534.0	1000006.0	moderate	4232_2_1_1	88.0	6.0	0.0	11.32
31184_1_1_1	6861_1_1_1	31186_1_1_1	2000008.0	4000534.0	2000526.0	tolerant	6861_1_1_1	4.0	2.0	0.0	0.0
31198_1_1_1	31198_1_1_1	31198_1_1_1	1000124.0	1000124.0	0.0	unfiltered	31198_1_1_1	31.0	4.0	0.0	1.89
31205_1_1_1	31205_1_1_1	31205_1_1_1	4000420.0	4000420.0	0.0	strict	31205_1_1_1	60.0	7.0	0.0	0.37
31212_1_1_1	31212_1_1_1	31212_1_1_1	2000831.253791888	2000831.253791888	0.0	tolerant	31212_1_1_1	139.0	6.0	2.7462081122	0.72
31213_1_1_1	31213_1_1_1	31213_1_1_1	2000190.0	2000190.0	0.0	tolerant	31213_1_1_1	38.0	5.0	0.0	0.0
31214_1_1_1	31214_1_1_1	31214_1_1_1	3000190.0	3000190.0	0.0	moderate	31214_1_1_1	38.0	5.0	0.0	0.64
31214_1_1_1	36165_1_1_1	31214_1_1_1	2000297.4666445644	3000190.0	999892.5333554356	tolerant	36165_1_1_1	50.0	6.0	2.5333554357	0.33
31215_1_1_1	31215_1_1_1	31215_1_1_1	3000180.0	3000180.0	0.0	moderate	31215_1_1_1	36.0	5.0	0.0	1.69
31215_1_1_1	53276_1_1_1	31215_1_1_1	2000148.0	3000180.0	1000032.0	tolerant	53276_1_1_1	37.0	4.0	0.0	0.52
31215_1_1_1	53275_1_1_1	31215_1_1_1	2000114.0	3000180.0	1000066.0	tolerant	53275_1_1_1	38.0	3.0	0.0	0.0
31215_1_1_1	53270_1_1_1	31215_1_1_1	2000111.0	3000180.0	1000069.0	tolerant	53270_1_1_1	37.0	3.0	0.0	0.0
31215_1_1_1	53272_1_1_1	31215_1_1_1	2000111.0	3000180.0	1000069.0	tolerant	53272_1_1_1	37.0	3.0	0.0	0.0
31215_1_1_1	53273_1_1_1	31215_1_1_1	2000111.0	3000180.0	1000069.0	tolerant	53273_1_1_1	37.0	3.0	0.0	0.0
31215_1_1_1	53274_1_1_1	31215_1_1_1	2000111.0	3000180.0	1000069.0	tolerant	53274_1_1_1	37.0	3.0	0.0	0.0
31215_1_1_1	53277_1_1_1	31215_1_1_1	2000111.0	3000180.0	1000069.0	tolerant	53277_1_1_1	37.0	3.0	0.0	0.0
31215_1_1_1	53278_1_1_1	31215_1_1_1	2000109.1117273776	3000180.0	1000070.8882726224	tolerant	53278_1_1_1	37.0	3.0	1.8882726226	0.0
31215_1_1_1	53271_1_1_1	31215_1_1_1	2000074.0	3000180.0	1000106.0	tolerant	53271_1_1_1	37.0	2.0	0.0	0.0
31235_1_1_1	31235_1_1_1	31235_1_1_1	3000099.0	3000099.0	0.0	moderate	31235_1_1_1	33.0	3.0	0.0	0.0
31237_1_1_1	5859_1_1_1	5859_1_1_1	3000114.0	3000114.0	0.0	moderate	5859_1_1_1	19.0	6.0	0.0	0.0
31237_1_1_1	31236_1_1_1	5859_1_1_1	3000108.0	3000114.0	6.0	moderate	31236_1_1_1	18.0	6.0	0.0	0.0
31237_1_1_1	31237_1_1_1	5859_1_1_1	3000072.0	3000114.0	42.0	moderate	31237_1_1_1	18.0	4.0	0.0	0.0
31237_1_1_1	21000_1_1_1	5859_1_1_1	3000057.0	3000114.0	57.0	moderate	21000_1_1_1	19.0	3.0	0.0	0.0
31237_1_1_1	19865_1_1_1	5859_1_1_1	3000057.0	3000114.0	57.0	moderate	19865_1_1_1	19.0	3.0	0.0	0.0
321_1_1_1	321_1_1_1	321_1_1_1	3000099.0	3000099.0	0.0	moderate	321_1_1_1	33.0	3.0	0.0	0.0
3322_1_1_1	3322_1_1_1	3322_1_1_1	3000200.0	3000200.0	0.0	moderate	3322_1_1_1	50.0	4.0	0.0	0.0
34000_1_1_1	15654_1_1_1	15654_1_1_1	3000467.7349223015	3000467.7349223015	0.0	moderate	15654_1_1_1	67.0	7.0	1.2650776984	0.39
34000_1_1_1	34000_1_1_1	15654_1_1_1	3000390.0	3000467.7349223015	77.73492230148986	moderate	34000_1_1_1	65.0	6.0	0.0	0.27
34000_1_1_1	4069_1_1_1	15654_1_1_1	3000321.5775154866	3000467.7349223015	146.15740681486204	moderate	4069_1_1_1	81.0	4.0	2.4224845136	0.0
34000_1_1_1	34408_1_1_1	15654_1_1_1	2000412.628881535	3000467.7349223015	1000055.1060407665	tolerant	34408_1_1_1	69.0	6.0	1.371118465	0.11
34000_1_1_1	34002_1_1_1	15654_1_1_1	2000402.0	3000467.7349223015	1000065.7349223015	tolerant	34002_1_1_1	67.0	6.0	0.0	0.25
34000_1_1_1	34001_1_1_1	15654_1_1_1	2000332.2662165929	3000467.7349223015	1000135.4687057086	tolerant	34001_1_1_1	67.0	5.0	2.7337834073	0.61
34000_1_1_1	4278_1_1_1	15654_1_1_1	2000318.3816444443	3000467.7349223015	1000149.3532778572	tolerant	4278_1_1_1	80.0	4.0	1.6183555557	0.0
34000_1_1_1	4832_1_1_1	15654_1_1_1	1000165.0	3000467.7349223015	2000302.7349223015	unfiltered	4832_1_1_1	55.0	3.0	0.0	0.0
34004_1_1_1	34004_1_1_1	34004_1_1_1	3000525.0	3000525.0	0.0	moderate	34004_1_1_1	75.0	7.0	0.0	1.18
34004_1_1_1	27243_1_1_1	34004_1_1_1	2000402.19247238	3000525.0	1000122.8075276201	tolerant	27243_1_1_1	81.0	5.0	2.8075276199	1.52
34004_1_1_1	28064_1_1_1	34004_1_1_1	2000252.389912937	3000525.0	1000272.6100870629	tolerant	28064_1_1_1	85.0	3.0	2.6100870629	1.13
34005_1_1_1	34005_1_1_1	34005_1_1_1	3000599.372740293	3000599.372740293	0.0	moderate	34005_1_1_1	86.0	7.0	2.6272597072	1.5
34005_1_1_1	30042_1_1_1	34005_1_1_1	3000519.165074083	3000599.372740293	80.20766620989889	moderate	30042_1_1_1	87.0	6.0	2.8349259169	1.7
34006_1_1_1	34006_1_1_1	34006_1_1_1	3000210.0	3000210.0	0.0	moderate	34006_1_1_1	35.0	6.0	0.0	0.67
34008_1_1_1	34008_1_1_1	34008_1_1_1	2000258.0	2000258.0	0.0	tolerant	34008_1_1_1	43.0	6.0	0.0	0.0
34011_1_1_1	34011_1_1_1	34011_1_1_1	4000165.0	4000165.0	0.0	strict	34011_1_1_1	33.0	5.0	0.0	1.03
34013_1_1_1	34013_1_1_1	34013_1_1_1	2000587.242329061	2000587.242329061	0.0	tolerant	34013_1_1_1	118.0	5.0	2.757670939	1.28
34014_1_1_1	34014_1_1_1	34014_1_1_1	3000270.0	3000270.0	0.0	moderate	34014_1_1_1	45.0	6.0	0.0	0.13
34018_1_1_1	34018_1_1_1	34018_1_1_1	3000676.8488250123	3000676.8488250123	0.0	moderate	34018_1_1_1	97.0	7.0	2.1511749878	0.63
34022_1_1_1	26552_1_1_1	26552_1_1_1	4001085.0	4001085.0	0.0	strict	26552_1_1_1	155.0	7.0	0.0	1.31
34022_1_1_1	34022_1_1_1	26552_1_1_1	4001078.0	4001085.0	7.0	strict	34022_1_1_1	154.0	7.0	0.0	1.31
34024_1_1_1	34024_1_1_1	34024_1_1_1	3000455.0	3000455.0	0.0	moderate	34024_1_1_1	65.0	7.0	0.0	0.17
34031_1_1_1	34031_1_1_1	34031_1_1_1	2000204.0	2000204.0	0.0	tolerant	34031_1_1_1	34.0	6.0	0.0	0.0
34031_1_1_1	34295_1_1_1	34031_1_1_1	2000204.0	2000204.0	0.0	tolerant	34295_1_1_1	34.0	6.0	0.0	0.0
34031_1_1_1	34033_1_1_1	34031_1_1_1	2000186.0	2000204.0	18.0	tolerant	34033_1_1_1	31.0	6.0	0.0	0.0
34031_1_1_1	31050_1_1_1	34031_1_1_1	2000066.0	2000204.0	138.0	tolerant	31050_1_1_1	33.0	2.0	0.0	0.0
34031_1_1_1	31052_1_1_1	34031_1_1_1	2000066.0	2000204.0	138.0	tolerant	31052_1_1_1	33.0	2.0	0.0	0.0
34031_1_1_1	31053_1_1_1	34031_1_1_1	2000066.0	2000204.0	138.0	tolerant	31053_1_1_1	33.0	2.0	0.0	0.0
34031_1_1_1	31071_1_1_1	34031_1_1_1	2000066.0	2000204.0	138.0	tolerant	31071_1_1_1	33.0	2.0	0.0	0.0
34031_1_1_1	31051_1_1_1	34031_1_1_1	2000064.0	2000204.0	140.0	tolerant	31051_1_1_1	32.0	2.0	0.0	0.0
34037_1_1_1	34037_1_1_1	34037_1_1_1	4000810.2870478034	4000810.2870478034	0.0	strict	34037_1_1_1	116.0	7.0	1.7129521964	0.74
34037_1_1_1	34515_1_2_1	34037_1_1_1	3000690.0	4000810.2870478034	1000120.2870478034	moderate	34515_1_2_1	115.0	6.0	0.0	0.61
34042_1_1_1	34042_1_1_1	34042_1_1_1	3001008.0	3001008.0	0.0	moderate	34042_1_1_1	144.0	7.0	0.0	1.87
34047_1_1_1	34047_1_1_1	34047_1_1_1	4000511.0	4000511.0	0.0	strict	34047_1_1_1	73.0	7.0	0.0	0.69
34048_1_1_1	34048_1_1_1	34048_1_1_1	2000336.0	2000336.0	0.0	tolerant	34048_1_1_1	84.0	4.0	0.0	2.35
34049_1_1_1	34049_1_1_1	34049_1_1_1	4000480.0	4000480.0	0.0	strict	34049_1_1_1	96.0	5.0	0.0	0.41
34050_1_1_1	34050_1_1_1	34050_1_1_1	4000696.0	4000696.0	0.0	strict	34050_1_1_1	174.0	4.0	0.0	0.0
34052_1_1_1	34052_1_1_1	34052_1_1_1	2000700.05387885	2000700.05387885	0.0	tolerant	34052_1_1_1	117.0	6.0	1.94612115	1.38
34055_1_1_1	34055_1_1_1	34055_1_1_1	3000277.3801788427	3000277.3801788427	0.0	moderate	34055_1_1_1	70.0	4.0	2.6198211573	0.0
34059_1_1_1	17430_1_2_1	17430_1_2_1	3000133.0	3000133.0	0.0	moderate	17430_1_2_1	19.0	7.0	0.0	0.0
34059_1_1_1	34059_1_1_1	17430_1_2_1	3000114.0	3000133.0	19.0	moderate	34059_1_1_1	19.0	6.0	0.0	0.0
34059_1_1_1	15359_1_1_1	17430_1_2_1	2000057.0	3000133.0	1000076.0	tolerant	15359_1_1_1	19.0	3.0	0.0	0.0
34068_1_1_1	34068_1_1_1	34068_1_1_1	4000434.0	4000434.0	0.0	strict	34068_1_1_1	62.0	7.0	0.0	0.2
34073_1_1_1	34073_1_1_1	34073_1_1_1	4000408.0	4000408.0	0.0	strict	34073_1_1_1	68.0	6.0	0.0	0.98
34073_1_1_1	50345_1_1_1	34073_1_1_1	2000114.0	4000408.0	2000294.0	tolerant	50345_1_1_1	57.0	2.0	0.0	0.0
34085_1_1_1	34085_1_1_1	34085_1_1_1	3000690.0084715383	3000690.0084715383	0.0	moderate	34085_1_1_1	99.0	7.0	2.9915284618	0.32
34089_1_1_1	34089_1_1_1	34089_1_1_1	4000502.0778445327	4000502.0778445327	0.0	strict	34089_1_1_1	72.0	7.0	1.9221554672	0.84
34089_1_1_1	51959_1_1_1	34089_1_1_1	2000304.0	4000502.0778445327	2000198.0778445327	tolerant	51959_1_1_1	76.0	4.0	0.0	0.0
34095_1_1_1	17475_1_1_1	17475_1_1_1	4000478.711900251	4000478.711900251	0.0	strict	17475_1_1_1	80.0	6.0	1.2880997486	0.12
34095_1_1_1	34095_1_1_1	17475_1_1_1	4000360.0	4000478.711900251	118.71190025098622	strict	34095_1_1_1	60.0	6.0	0.0	0.37
34095_1_1_1	6002_1_1_1	17475_1_1_1	3000504.0	4000478.711900251	999974.711900251	moderate	6002_1_1_1	72.0	7.0	0.0	0.96
34098_1_1_1	34098_1_1_1	34098_1_1_1	1000034.0	1000034.0	0.0	unfiltered	34098_1_1_1	34.0	1.0	0.0	0.0
34099_1_1_1	34099_1_1_1	34099_1_1_1	2000052.0	2000052.0	0.0	tolerant	34099_1_1_1	26.0	2.0	0.0	0.0
34101_1_1_1	34101_1_1_1	34101_1_1_1	4001510.210267816	4001510.210267816	0.0	strict	34101_1_1_1	216.0	7.0	1.7897321843	0.33
34106_1_1_1	34106_1_1_1	34106_1_1_1	4000553.0	4000553.0	0.0	strict	34106_1_1_1	79.0	7.0	0.0	1.05
34109_1_1_1	34109_1_1_1	34109_1_1_1	4000231.0	4000231.0	0.0	strict	34109_1_1_1	33.0	7.0	0.0	0.97
34110_1_1_1	34110_1_1_1	34110_1_1_1	2000615.0	2000615.0	0.0	tolerant	34110_1_1_1	123.0	5.0	0.0	0.29
34112_1_1_1	34112_1_1_1	34112_1_1_1	4000460.839996168	4000460.839996168	0.0	strict	34112_1_1_1	66.0	7.0	1.1600038314	0.25
34112_1_1_1	34477_1_1_1	34112_1_1_1	3000487.867047354	4000460.839996168	999972.9729488138	moderate	34477_1_1_1	70.0	7.0	2.132952646	0.78
34112_1_1_1	34490_1_1_1	34112_1_1_1	3000480.4371657064	4000460.839996168	999980.4028304615	moderate	34490_1_1_1	69.0	7.0	2.5628342934	0.3
34113_1_1_1	34113_1_1_1	34113_1_1_1	3000336.0	3000336.0	0.0	moderate	34113_1_1_1	48.0	7.0	0.0	1.36
34113_1_1_1	30854_1_1_1	34113_1_1_1	3000336.0	3000336.0	0.0	moderate	30854_1_1_1	48.0	7.0	0.0	0.76
34114_1_1_1	34114_1_1_1	34114_1_1_1	1000186.0	1000186.0	0.0	unfiltered	34114_1_1_1	31.0	6.0	0.0	0.0
34115_1_1_1	34115_1_1_1	34115_1_1_1	3001078.0	3001078.0	0.0	moderate	34115_1_1_1	154.0	7.0	0.0	0.39
34116_1_1_1	34116_1_1_1	34116_1_1_1	2000136.0	2000136.0	0.0	tolerant	34116_1_1_1	68.0	2.0	0.0	0.0
34120_1_1_1	34120_1_1_1	34120_1_1_1	3000413.0	3000413.0	0.0	moderate	34120_1_1_1	59.0	7.0	0.0	1.21
34122_1_2_1	34122_1_2_1	34122_1_2_1	1000456.9991173692	1000456.9991173692	0.0	unfiltered	34122_1_2_1	67.0	7.0	12.0008826307	1.6
34123_1_1_1	34123_1_1_1	34123_1_1_1	4000372.0	4000372.0	0.0	strict	34123_1_1_1	62.0	6.0	0.0	0.4
34124_1_1_1	34124_1_1_1	34124_1_1_1	4000480.0	4000480.0	0.0	strict	34124_1_1_1	80.0	6.0	0.0	0.31
34127_1_1_1	34126_1_1_1	34126_1_1_1	2000552.251417718	2000552.251417718	0.0	tolerant	34126_1_1_1	111.0	5.0	2.748582282	0.71
34127_1_1_1	34127_1_1_1	34126_1_1_1	2000442.2362820448	2000552.251417718	110.01513567310758	tolerant	34127_1_1_1	111.0	4.0	1.7637179554	1.06
34133_1_1_1	34133_1_1_1	34133_1_1_1	3000192.0	3000192.0	0.0	moderate	34133_1_1_1	32.0	6.0	0.0	0.46
34133_1_1_1	34132_1_1_1	34133_1_1_1	3000192.0	3000192.0	0.0	moderate	34132_1_1_1	32.0	6.0	0.0	0.76
34139_1_1_1	34139_1_1_1	34139_1_1_1	4000721.0	4000721.0	0.0	strict	34139_1_1_1	103.0	7.0	0.0	1.55
34139_1_1_1	19752_1_1_1	34139_1_1_1	2000765.6468031332	4000721.0	1999955.3531968668	tolerant	19752_1_1_1	128.0	6.0	2.3531968668	1.68
34140_1_1_1	34140_1_1_1	34140_1_1_1	4001050.0	4001050.0	0.0	strict	34140_1_1_1	175.0	6.0	0.0	0.52
34140_1_1_1	19232_1_1_1	34140_1_1_1	3000369.0	4001050.0	1000681.0	moderate	19232_1_1_1	123.0	3.0	0.0	0.0
34141_1_1_1	34143_1_1_1	34143_1_1_1	3000620.0009024227	3000620.0009024227	0.0	moderate	34143_1_1_1	89.0	7.0	2.9990975772	1.33
34141_1_1_1	34141_1_1_1	34143_1_1_1	3000543.228727219	3000620.0009024227	76.77217520354316	moderate	34141_1_1_1	78.0	7.0	2.771272781	1.06
34142_1_1_1	34142_1_1_1	34142_1_1_1	2000537.0414007304	2000537.0414007304	0.0	tolerant	34142_1_1_1	90.0	6.0	2.9585992696	1.26
34144_1_1_1	34144_1_1_1	34144_1_1_1	4000630.0	4000630.0	0.0	strict	34144_1_1_1	90.0	7.0	0.0	1.19
34146_1_1_1	34146_1_1_1	34146_1_1_1	2000502.0901500336	2000502.0901500336	0.0	tolerant	34146_1_1_1	84.0	6.0	1.9098499666	0.4
34151_1_1_1	34151_1_1_1	34151_1_1_1	4000413.0	4000413.0	0.0	strict	34151_1_1_1	59.0	7.0	0.0	0.6
34151_1_1_1	27302_1_1_1	34151_1_1_1	3000335.0	4000413.0	1000078.0	moderate	27302_1_1_1	67.0	5.0	0.0	0.6
34155_1_1_1	34155_1_1_1	34155_1_1_1	4000938.0	4000938.0	0.0	strict	34155_1_1_1	134.0	7.0	0.0	0.52
34163_1_1_1	34163_1_1_1	34163_1_1_1	4000385.0	4000385.0	0.0	strict	34163_1_1_1	77.0	5.0	0.0	0.34
34169_1_1_1	34169_1_1_1	34169_1_1_1	3000756.0	3000756.0	0.0	moderate	34169_1_1_1	108.0	7.0	0.0	1.77
34173_1_1_1	34173_1_1_1	34173_1_1_1	2000523.0978422945	2000523.0978422945	0.0	tolerant	34173_1_1_1	105.0	5.0	1.9021577058	2.08
34176_1_1_1	34176_1_1_1	34176_1_1_1	3000655.7303937636	3000655.7303937636	0.0	moderate	34176_1_1_1	94.0	7.0	2.2696062366	1.51
34178_1_1_1	34178_1_1_1	34178_1_1_1	3000343.0	3000343.0	0.0	moderate	34178_1_1_1	49.0	7.0	0.0	1.66
34179_1_1_1	34181_1_1_1	34181_1_1_1	2000891.759341164	2000891.759341164	0.0	tolerant	34181_1_1_1	149.0	6.0	2.2406588363	1.28
34179_1_1_1	34180_1_1_1	34181_1_1_1	2000807.7460608513	2000891.759341164	84.01328031276353	tolerant	34180_1_1_1	135.0	6.0	2.2539391487	1.37
34179_1_1_1	34179_1_1_1	34181_1_1_1	2000801.4722922423	2000891.759341164	90.28704892168753	tolerant	34179_1_1_1	134.0	6.0	2.5277077574	1.06
34179_1_1_1	34475_1_1_1	34181_1_1_1	2000747.470819841	2000891.759341164	144.28852132312022	tolerant	34475_1_1_1	125.0	6.0	2.529180159	1.15
34182_1_1_1	34182_1_1_1	34182_1_1_1	3001425.27277126	3001425.27277126	0.0	moderate	34182_1_1_1	204.0	7.0	2.7272287399	1.28
34183_1_1_1	34183_1_1_1	34183_1_1_1	2000162.0	2000162.0	0.0	tolerant	34183_1_1_1	27.0	6.0	0.0	0.0
34184_1_1_1	34184_1_1_1	34184_1_1_1	2000753.045831906	2000753.045831906	0.0	tolerant	34184_1_1_1	126.0	6.0	2.9541680941	0.77
34185_1_1_1	34185_1_1_1	34185_1_1_1	2000748.1104065632	2000748.1104065632	0.0	tolerant	34185_1_1_1	125.0	6.0	1.8895934365	1.18
34191_1_1_1	34191_1_1_1	34191_1_1_1	3000474.8955922066	3000474.8955922066	0.0	moderate	34191_1_1_1	68.0	7.0	1.1044077934	0.78
34191_1_1_1	18371_1_1_1	34191_1_1_1	3000328.6950011775	3000474.8955922066	146.20059102913365	moderate	18371_1_1_1	66.0	5.0	1.3049988224	2.75
