cluster_repr	member	best_repr	member_quality	best_repr_quality	quality_diff_vs_mmseqs	member_tier	member_ID	n_bb_pos	n_bb_types	max_potenci_off	max_lacs_off
16835_1_1_1	16835_1_1_1	16835_1_1_1	4000798.0	4000798.0	0.0	strict	16835_1_1_1	114.0	7.0	0.0	0.41
16835_1_1_1	27924_1_1_1	16835_1_1_1	4000396.0	4000798.0	402.0	strict	27924_1_1_1	99.0	4.0	0.0	1.32
16837_1_1_1	16837_1_1_1	16837_1_1_1	4000880.0	4000880.0	0.0	strict	16837_1_1_1	176.0	5.0	0.0	1.05
16848_1_1_1	16848_1_1_1	16848_1_1_1	4000468.0	4000468.0	0.0	strict	16848_1_1_1	78.0	6.0	0.0	1.03
16868_1_1_1	16868_1_1_1	16868_1_1_1	4000854.0	4000854.0	0.0	strict	16868_1_1_1	122.0	7.0	0.0	0.64
16874_1_1_1	16874_1_1_1	16874_1_1_1	4001141.0	4001141.0	0.0	strict	16874_1_1_1	163.0	7.0	0.0	1.41
16879_1_1_1	16879_1_1_1	16879_1_1_1	4000784.0	4000784.0	0.0	strict	16879_1_1_1	112.0	7.0	0.0	1.32
16887_1_1_1	16887_1_1_1	16887_1_1_1	4000750.0	4000750.0	0.0	strict	16887_1_1_1	125.0	6.0	0.0	2.5
16890_1_1_1	16890_1_1_1	16890_1_1_1	4000287.0	4000287.0	0.0	strict	16890_1_1_1	41.0	7.0	0.0	0.64
16897_1_1_1	16897_1_1_1	16897_1_1_1	4000658.0	4000658.0	0.0	strict	16897_1_1_1	94.0	7.0	0.0	0.64
16899_1_1_1	16899_1_1_1	16899_1_1_1	4000553.0	4000553.0	0.0	strict	16899_1_1_1	79.0	7.0	0.0	0.86
16899_1_1_1	17805_1_1_1	16899_1_1_1	4000553.0	4000553.0	0.0	strict	17805_1_1_1	79.0	7.0	0.0	1.07
16919_1_1_1	16919_1_1_1	16919_1_1_1	4001430.0	4001430.0	0.0	strict	16919_1_1_1	286.0	5.0	0.0	0.87
16926_1_1_1	16926_1_1_1	16926_1_1_1	4000516.0	4000516.0	0.0	strict	16926_1_1_1	86.0	6.0	0.0	1.12
16934_1_1_1	17031_1_1_1	17031_1_1_1	4001015.0	4001015.0	0.0	strict	17031_1_1_1	145.0	7.0	0.0	0.31
16934_1_1_1	16934_1_1_1	17031_1_1_1	4001001.0	4001015.0	14.0	strict	16934_1_1_1	143.0	7.0	0.0	0.21
16937_1_1_1	16937_1_1_1	16937_1_1_1	4001225.0	4001225.0	0.0	strict	16937_1_1_1	245.0	5.0	0.0	1.25
16942_1_1_1	16942_1_1_1	16942_1_1_1	4000875.0	4000875.0	0.0	strict	16942_1_1_1	125.0	7.0	0.0	1.14
16944_1_1_1	16944_1_1_1	16944_1_1_1	4000434.0	4000434.0	0.0	strict	16944_1_1_1	62.0	7.0	0.0	0.85
16959_1_1_1	16959_1_1_1	16959_1_1_1	4000955.0	4000955.0	0.0	strict	16959_1_1_1	191.0	5.0	0.0	0.69
16969_1_1_1	16969_1_1_1	16969_1_1_1	4000273.0	4000273.0	0.0	strict	16969_1_1_1	39.0	7.0	0.0	0.32
16971_1_1_1	16971_1_1_1	16971_1_1_1	4001265.0526561183	4001265.0526561183	0.0	strict	16971_1_1_1	181.0	7.0	1.9473438816	1.01
16977_1_1_1	16977_1_1_1	16977_1_1_1	4000847.0	4000847.0	0.0	strict	16977_1_1_1	121.0	7.0	0.0	0.59
16979_1_1_1	16979_1_1_1	16979_1_1_1	4000742.0	4000742.0	0.0	strict	16979_1_1_1	106.0	7.0	0.0	0.22
16981_1_1_1	16981_1_1_1	16981_1_1_1	4000498.0	4000498.0	0.0	strict	16981_1_1_1	83.0	6.0	0.0	1.36
16982_1_1_1	16982_1_1_1	16982_1_1_1	4001415.0	4001415.0	0.0	strict	16982_1_1_1	283.0	5.0	0.0	0.74
17002_1_1_1	17002_1_1_1	17002_1_1_1	4000581.0	4000581.0	0.0	strict	17002_1_1_1	83.0	7.0	0.0	0.41
17005_1_1_1	17005_1_1_1	17005_1_1_1	4000924.0	4000924.0	0.0	strict	17005_1_1_1	132.0	7.0	0.0	0.4
17018_1_1_1	17018_1_1_1	17018_1_1_1	4000637.0	4000637.0	0.0	strict	17018_1_1_1	91.0	7.0	0.0	0.68
17028_1_1_1	17028_1_1_1	17028_1_1_1	4000623.0	4000623.0	0.0	strict	17028_1_1_1	89.0	7.0	0.0	1.0
17033_1_1_1	17033_1_1_1	17033_1_1_1	4000486.0	4000486.0	0.0	strict	17033_1_1_1	81.0	6.0	0.0	0.86
17035_1_1_1	17035_1_1_1	17035_1_1_1	4000392.0	4000392.0	0.0	strict	17035_1_1_1	56.0	7.0	0.0	0.2
17045_1_1_1	17045_1_1_1	17045_1_1_1	4001022.0	4001022.0	0.0	strict	17045_1_1_1	146.0	7.0	0.0	0.57
17065_1_1_1	17065_1_1_1	17065_1_1_1	4000938.648915363	4000938.648915363	0.0	strict	17065_1_1_1	188.0	5.0	1.3510846367	0.36
17066_1_1_1	18994_1_1_1	18994_1_1_1	4000959.0	4000959.0	0.0	strict	18994_1_1_1	137.0	7.0	0.0	1.23
17066_1_1_1	17066_1_1_1	18994_1_1_1	4000931.0	4000959.0	28.0	strict	17066_1_1_1	133.0	7.0	0.0	0.87
17066_1_1_1	16928_1_1_1	18994_1_1_1	4000931.0	4000959.0	28.0	strict	16928_1_1_1	133.0	7.0	0.0	0.87
17070_1_1_1	17070_1_1_1	17070_1_1_1	4000936.0	4000936.0	0.0	strict	17070_1_1_1	156.0	6.0	0.0	1.04
17077_1_1_1	17074_1_1_1	17074_1_1_1	4000903.0	4000903.0	0.0	strict	17074_1_1_1	129.0	7.0	0.0	1.74
17077_1_1_1	17077_1_1_1	17074_1_1_1	4000875.0	4000903.0	28.0	strict	17077_1_1_1	125.0	7.0	0.0	1.54
17092_1_1_1	17092_1_1_1	17092_1_1_1	4000504.0	4000504.0	0.0	strict	17092_1_1_1	72.0	7.0	0.0	0.37
17104_1_1_1	17104_1_1_1	17104_1_1_1	4000486.0	4000486.0	0.0	strict	17104_1_1_1	81.0	6.0	0.0	0.11
17105_1_1_1	17105_1_1_1	17105_1_1_1	4000636.0	4000636.0	0.0	strict	17105_1_1_1	106.0	6.0	0.0	0.91
17131_1_1_1	50353_1_1_1	50353_1_1_1	4000938.0	4000938.0	0.0	strict	50353_1_1_1	134.0	7.0	0.0	0.52
17131_1_1_1	18261_1_1_1	50353_1_1_1	4000931.0	4000938.0	7.0	strict	18261_1_1_1	133.0	7.0	0.0	0.75
17131_1_1_1	50972_1_1_1	50353_1_1_1	4000924.0	4000938.0	14.0	strict	50972_1_1_1	132.0	7.0	0.0	0.44
17131_1_1_1	17131_1_1_1	50353_1_1_1	4000903.0	4000938.0	35.0	strict	17131_1_1_1	129.0	7.0	0.0	0.52
17131_1_1_1	18262_1_1_1	50353_1_1_1	4000798.0	4000938.0	140.0	strict	18262_1_1_1	133.0	6.0	0.0	0.92
17137_1_1_1	17137_1_1_1	17137_1_1_1	4000735.0	4000735.0	0.0	strict	17137_1_1_1	105.0	7.0	0.0	0.35
17137_1_1_1	19943_1_1_1	17137_1_1_1	4000630.0	4000735.0	105.0	strict	19943_1_1_1	105.0	6.0	0.0	0.56
17139_1_1_1	17139_1_1_1	17139_1_1_1	4001106.0	4001106.0	0.0	strict	17139_1_1_1	158.0	7.0	0.0	0.89
17149_1_1_1	17149_1_1_1	17149_1_1_1	4000448.0	4000448.0	0.0	strict	17149_1_1_1	64.0	7.0	0.0	0.0
17165_1_1_1	17165_1_1_1	17165_1_1_1	4000686.0	4000686.0	0.0	strict	17165_1_1_1	98.0	7.0	0.0	1.73
17165_1_1_1	25809_1_1_1	17165_1_1_1	4000686.0	4000686.0	0.0	strict	25809_1_1_1	98.0	7.0	0.0	1.62
17165_1_1_1	50302_1_1_1	17165_1_1_1	4000672.0	4000686.0	14.0	strict	50302_1_1_1	96.0	7.0	0.0	2.55
17165_1_1_1	17166_1_1_1	17165_1_1_1	4000644.0	4000686.0	42.0	strict	17166_1_1_1	92.0	7.0	0.0	1.76
17196_1_1_1	17196_1_1_1	17196_1_1_1	4000483.0	4000483.0	0.0	strict	17196_1_1_1	69.0	7.0	0.0	1.44
17204_1_1_1	17204_1_1_1	17204_1_1_1	4000382.8901079153	4000382.8901079153	0.0	strict	17204_1_1_1	64.0	6.0	1.1098920849	0.84
17206_1_1_1	17206_1_1_1	17206_1_1_1	4000455.0	4000455.0	0.0	strict	17206_1_1_1	65.0	7.0	0.0	0.59
17212_1_1_1	17212_1_1_1	17212_1_1_1	4000665.0	4000665.0	0.0	strict	17212_1_1_1	95.0	7.0	0.0	0.67
17266_1_1_1	17266_1_1_1	17266_1_1_1	4000560.0	4000560.0	0.0	strict	17266_1_1_1	80.0	7.0	0.0	0.51
17275_1_1_1	17275_1_1_1	17275_1_1_1	4000903.0	4000903.0	0.0	strict	17275_1_1_1	129.0	7.0	0.0	0.28
17277_1_1_1	17277_1_1_1	17277_1_1_1	4001008.0	4001008.0	0.0	strict	17277_1_1_1	144.0	7.0	0.0	1.63
17278_1_1_1	17278_1_1_1	17278_1_1_1	4000798.0	4000798.0	0.0	strict	17278_1_1_1	114.0	7.0	0.0	0.51
17305_1_1_1	17305_1_1_1	17305_1_1_1	4000693.0	4000693.0	0.0	strict	17305_1_1_1	99.0	7.0	0.0	2.39
17306_1_1_1	17306_1_1_1	17306_1_1_1	4000742.0	4000742.0	0.0	strict	17306_1_1_1	106.0	7.0	0.0	0.47
17313_1_1_1	17313_1_1_1	17313_1_1_1	4000453.389178762	4000453.389178762	0.0	strict	17313_1_1_1	91.0	5.0	1.6108212375	0.77
17314_1_1_1	17314_1_1_1	17314_1_1_1	4000777.0	4000777.0	0.0	strict	17314_1_1_1	111.0	7.0	0.0	0.16
17319_1_1_1	17319_1_1_1	17319_1_1_1	4000840.0	4000840.0	0.0	strict	17319_1_1_1	120.0	7.0	0.0	0.4
17358_1_1_1	17358_1_1_1	17358_1_1_1	4000522.0	4000522.0	0.0	strict	17358_1_1_1	87.0	6.0	0.0	1.32
17363_1_1_1	17363_1_1_1	17363_1_1_1	4001155.0	4001155.0	0.0	strict	17363_1_1_1	165.0	7.0	0.0	0.92
17368_1_1_1	17368_1_1_1	17368_1_1_1	4000742.0	4000742.0	0.0	strict	17368_1_1_1	106.0	7.0	0.0	0.81
17374_1_1_1	15557_1_1_1	15557_1_1_1	4001001.0	4001001.0	0.0	strict	15557_1_1_1	143.0	7.0	0.0	0.9
17374_1_1_1	17374_1_1_1	15557_1_1_1	4000945.0	4001001.0	56.0	strict	17374_1_1_1	135.0	7.0	0.0	1.19
17403_1_1_1	17403_1_1_1	17403_1_1_1	4000978.586093261	4000978.586093261	0.0	strict	17403_1_1_1	140.0	7.0	1.4139067394	0.63
17405_1_1_1	17405_1_1_1	17405_1_1_1	4000728.0	4000728.0	0.0	strict	17405_1_1_1	104.0	7.0	0.0	0.68
17420_1_1_1	17420_1_1_1	17420_1_1_1	4000966.0	4000966.0	0.0	strict	17420_1_1_1	138.0	7.0	0.0	1.27
17429_1_1_1	17429_1_1_1	17429_1_1_1	4000826.0	4000826.0	0.0	strict	17429_1_1_1	118.0	7.0	0.0	0.66
17431_1_1_1	17431_1_1_1	17431_1_1_1	4000693.0	4000693.0	0.0	strict	17431_1_1_1	99.0	7.0	0.0	1.48
17433_1_1_1	17433_1_1_1	17433_1_1_1	4000205.0	4000205.0	0.0	strict	17433_1_1_1	41.0	5.0	0.0	0.44
17444_1_1_1	17444_1_1_1	17444_1_1_1	4000130.0	4000130.0	0.0	strict	17444_1_1_1	26.0	5.0	0.0	0.43
17447_1_1_1	16840_1_1_1	16840_1_1_1	4001162.0	4001162.0	0.0	strict	16840_1_1_1	166.0	7.0	0.0	0.79
17447_1_1_1	17447_1_1_1	16840_1_1_1	4001155.0	4001162.0	7.0	strict	17447_1_1_1	165.0	7.0	0.0	1.37
17474_1_1_1	17474_1_1_1	17474_1_1_1	4000684.0	4000684.0	0.0	strict	17474_1_1_1	114.0	6.0	0.0	0.95
17497_1_1_1	17497_1_1_1	17497_1_1_1	4000763.0	4000763.0	0.0	strict	17497_1_1_1	109.0	7.0	0.0	0.32
17501_1_1_1	17501_1_1_1	17501_1_1_1	4001309.0	4001309.0	0.0	strict	17501_1_1_1	187.0	7.0	0.0	0.43
17507_1_1_1	17507_1_1_1	17507_1_1_1	4000930.0	4000930.0	0.0	strict	17507_1_1_1	186.0	5.0	0.0	0.61
17530_1_1_1	17530_1_1_1	17530_1_1_1	4001071.0	4001071.0	0.0	strict	17530_1_1_1	153.0	7.0	0.0	1.0
17578_1_1_1	17579_1_1_1	17579_1_1_1	4000812.0	4000812.0	0.0	strict	17579_1_1_1	116.0	7.0	0.0	0.38
17578_1_1_1	17578_1_1_1	17579_1_1_1	4000805.0	4000812.0	7.0	strict	17578_1_1_1	115.0	7.0	0.0	0.62
17597_1_1_1	17597_1_1_1	17597_1_1_1	4001673.0	4001673.0	0.0	strict	17597_1_1_1	239.0	7.0	0.0	0.33
17606_1_1_1	17606_1_1_1	17606_1_1_1	4000511.0	4000511.0	0.0	strict	17606_1_1_1	73.0	7.0	0.0	1.56
17607_1_1_1	17607_1_1_1	17607_1_1_1	4000805.0	4000805.0	0.0	strict	17607_1_1_1	115.0	7.0	0.0	1.83
17611_1_1_1	17809_1_1_1	17809_1_1_1	4000973.0	4000973.0	0.0	strict	17809_1_1_1	139.0	7.0	0.0	0.99
17611_1_1_1	17611_1_1_1	17809_1_1_1	4000959.0	4000973.0	14.0	strict	17611_1_1_1	137.0	7.0	0.0	1.14
17620_1_1_1	17620_1_1_1	17620_1_1_1	4000693.0	4000693.0	0.0	strict	17620_1_1_1	99.0	7.0	0.0	0.56
17622_1_1_1	17622_1_1_1	17622_1_1_1	4001281.0	4001281.0	0.0	strict	17622_1_1_1	183.0	7.0	0.0	0.56
17633_1_1_1	17633_1_1_1	17633_1_1_1	4001545.438671572	4001545.438671572	0.0	strict	17633_1_1_1	221.0	7.0	1.5613284284	0.44
17646_1_1_1	17646_1_1_1	17646_1_1_1	4001190.0	4001190.0	0.0	strict	17646_1_1_1	170.0	7.0	0.0	0.57
17651_1_1_1	17651_1_1_1	17651_1_1_1	4000786.0	4000786.0	0.0	strict	17651_1_1_1	131.0	6.0	0.0	1.03
17667_1_1_1	17667_1_1_1	17667_1_1_1	4000525.0	4000525.0	0.0	strict	17667_1_1_1	75.0	7.0	0.0	1.92
17686_1_1_1	17686_1_1_1	17686_1_1_1	4001190.0	4001190.0	0.0	strict	17686_1_1_1	170.0	7.0	0.0	0.44
17688_1_1_1	17688_1_1_1	17688_1_1_1	4001008.0	4001008.0	0.0	strict	17688_1_1_1	144.0	7.0	0.0	0.35
17694_1_1_1	17694_1_1_1	17694_1_1_1	4000994.0	4000994.0	0.0	strict	17694_1_1_1	142.0	7.0	0.0	1.38
17701_1_1_1	17701_1_1_1	17701_1_1_1	4001197.0	4001197.0	0.0	strict	17701_1_1_1	171.0	7.0	0.0	0.62
17713_1_1_1	17713_1_1_1	17713_1_1_1	4000805.0	4000805.0	0.0	strict	17713_1_1_1	115.0	7.0	0.0	1.94
17723_1_1_1	17723_1_1_1	17723_1_1_1	4001008.0	4001008.0	0.0	strict	17723_1_1_1	144.0	7.0	0.0	1.33
17736_1_1_1	17736_1_1_1	17736_1_1_1	4001190.0	4001190.0	0.0	strict	17736_1_1_1	170.0	7.0	0.0	1.16
17766_1_1_1	17766_1_1_1	17766_1_1_1	4000630.0	4000630.0	0.0	strict	17766_1_1_1	90.0	7.0	0.0	3.02
17768_1_1_1	17768_1_1_1	17768_1_1_1	4000690.0	4000690.0	0.0	strict	17768_1_1_1	115.0	6.0	0.0	1.45
17776_1_1_1	17775_1_1_1	17775_1_1_1	4000749.0	4000749.0	0.0	strict	17775_1_1_1	107.0	7.0	0.0	0.53
17776_1_1_1	17776_1_1_1	17775_1_1_1	4000700.0	4000749.0	49.0	strict	17776_1_1_1	100.0	7.0	0.0	0.47
17777_1_1_1	17777_1_1_1	17777_1_1_1	4000612.0	4000612.0	0.0	strict	17777_1_1_1	102.0	6.0	0.0	2.95
17804_1_1_1	17804_1_1_1	17804_1_1_1	4001725.0	4001725.0	0.0	strict	17804_1_1_1	345.0	5.0	0.0	0.55
17811_1_1_1	17811_1_1_1	17811_1_1_1	4001274.0	4001274.0	0.0	strict	17811_1_1_1	182.0	7.0	0.0	0.18
17827_1_1_1	17827_1_1_1	17827_1_1_1	4000693.0	4000693.0	0.0	strict	17827_1_1_1	99.0	7.0	0.0	1.01
17828_1_1_1	17828_1_1_1	17828_1_1_1	4000616.0	4000616.0	0.0	strict	17828_1_1_1	88.0	7.0	0.0	0.41
17841_1_1_1	17841_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	17841_1_1_1	54.0	7.0	0.0	1.07
17841_1_1_1	16117_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	16117_1_1_1	54.0	7.0	0.0	1.29
17841_1_1_1	15537_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	15537_1_1_1	54.0	7.0	0.0	1.64
17841_1_1_1	15535_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	15535_1_1_1	54.0	7.0	0.0	0.18
17841_1_1_1	17839_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	17839_1_1_1	54.0	7.0	0.0	0.52
17841_1_1_1	17840_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	17840_1_1_1	54.0	7.0	0.0	1.27
17841_1_1_1	16116_1_1_1	17841_1_1_1	4000378.0	4000378.0	0.0	strict	16116_1_1_1	54.0	7.0	0.0	0.7
17841_1_1_1	17843_1_1_1	17841_1_1_1	4000306.0	4000378.0	72.0	strict	17843_1_1_1	51.0	6.0	0.0	0.0
17863_1_1_1	16237_1_1_1	16237_1_1_1	4001757.0	4001757.0	0.0	strict	16237_1_1_1	251.0	7.0	0.0	2.52
17863_1_1_1	17863_1_1_1	16237_1_1_1	4001743.0	4001757.0	14.0	strict	17863_1_1_1	249.0	7.0	0.0	2.08
17864_1_1_1	17864_1_1_1	17864_1_1_1	4000609.0	4000609.0	0.0	strict	17864_1_1_1	87.0	7.0	0.0	2.03
17864_1_1_1	16103_1_1_1	17864_1_1_1	4000595.0	4000609.0	14.0	strict	16103_1_1_1	85.0	7.0	0.0	2.36
17865_1_1_1	17865_1_1_1	17865_1_1_1	4000838.025982013	4000838.025982013	0.0	strict	17865_1_1_1	120.0	7.0	1.9740179871	0.49
17905_1_1_1	17905_1_1_1	17905_1_1_1	4000791.0	4000791.0	0.0	strict	17905_1_1_1	113.0	7.0	0.0	2.09
17909_1_1_1	17909_1_1_1	17909_1_1_1	4001248.0	4001248.0	0.0	strict	17909_1_1_1	208.0	6.0	0.0	1.14
17913_1_1_1	17912_1_1_1	17912_1_1_1	4000441.0	4000441.0	0.0	strict	17912_1_1_1	63.0	7.0	0.0	1.53
17913_1_1_1	17913_1_1_1	17912_1_1_1	4000372.0	4000441.0	69.0	strict	17913_1_1_1	62.0	6.0	0.0	0.92
17917_1_1_1	17917_1_1_1	17917_1_1_1	4000360.0	4000360.0	0.0	strict	17917_1_1_1	60.0	6.0	0.0	0.74
17934_1_1_1	17934_1_1_1	17934_1_1_1	4001008.0	4001008.0	0.0	strict	17934_1_1_1	144.0	7.0	0.0	0.42
17950_1_1_1	17950_1_1_1	17950_1_1_1	4000434.0	4000434.0	0.0	strict	17950_1_1_1	62.0	7.0	0.0	0.59
17952_1_1_1	17952_1_1_1	17952_1_1_1	4000684.0	4000684.0	0.0	strict	17952_1_1_1	114.0	6.0	0.0	0.6
17966_1_1_1	17966_1_1_1	17966_1_1_1	4000222.0	4000222.0	0.0	strict	17966_1_1_1	37.0	6.0	0.0	0.43
17993_1_1_1	17993_1_1_1	17993_1_1_1	4000546.0	4000546.0	0.0	strict	17993_1_1_1	78.0	7.0	0.0	0.76
18003_1_1_1	18003_1_1_1	18003_1_1_1	4000805.0	4000805.0	0.0	strict	18003_1_1_1	115.0	7.0	0.0	0.14
18039_1_1_1	15694_1_1_1	15694_1_1_1	4001190.0	4001190.0	0.0	strict	15694_1_1_1	170.0	7.0	0.0	0.94
18039_1_1_1	18039_1_1_1	15694_1_1_1	4001113.0	4001190.0	77.0	strict	18039_1_1_1	159.0	7.0	0.0	0.77
18044_1_1_1	18044_1_1_1	18044_1_1_1	4001582.0	4001582.0	0.0	strict	18044_1_1_1	226.0	7.0	0.0	0.32
18044_1_1_1	15741_1_1_1	18044_1_1_1	4001255.0	4001582.0	327.0	strict	15741_1_1_1	251.0	5.0	0.0	1.45
18045_1_1_1	18045_1_1_1	18045_1_1_1	4000966.0	4000966.0	0.0	strict	18045_1_1_1	161.0	6.0	0.0	0.24
18081_1_1_1	18081_1_1_1	18081_1_1_1	4000833.0	4000833.0	0.0	strict	18081_1_1_1	119.0	7.0	0.0	2.69
18089_1_1_1	17866_1_1_1	17866_1_1_1	4000651.0	4000651.0	0.0	strict	17866_1_1_1	93.0	7.0	0.0	0.57
18089_1_1_1	18087_1_1_1	17866_1_1_1	4000637.0	4000651.0	14.0	strict	18087_1_1_1	91.0	7.0	0.0	0.61
18089_1_1_1	17857_1_1_1	17866_1_1_1	4000637.0	4000651.0	14.0	strict	17857_1_1_1	91.0	7.0	0.0	0.57
18089_1_1_1	18089_1_1_1	17866_1_1_1	4000546.0	4000651.0	105.0	strict	18089_1_1_1	91.0	6.0	0.0	0.34
18118_1_1_1	18118_1_1_1	18118_1_1_1	4000612.0	4000612.0	0.0	strict	18118_1_1_1	102.0	6.0	0.0	2.56
18121_1_1_1	18121_1_1_1	18121_1_1_1	4000476.0	4000476.0	0.0	strict	18121_1_1_1	68.0	7.0	0.0	2.7
18124_1_1_1	18124_1_1_1	18124_1_1_1	4000511.0	4000511.0	0.0	strict	18124_1_1_1	73.0	7.0	0.0	0.76
18130_1_1_1	18130_1_1_1	18130_1_1_1	4000756.0	4000756.0	0.0	strict	18130_1_1_1	108.0	7.0	0.0	1.32
18133_1_1_1	18133_1_1_1	18133_1_1_1	4001379.0	4001379.0	0.0	strict	18133_1_1_1	197.0	7.0	0.0	2.02
18153_1_1_1	18153_1_1_1	18153_1_1_1	4000390.0	4000390.0	0.0	strict	18153_1_1_1	65.0	6.0	0.0	0.33
18154_1_1_1	18154_1_1_1	18154_1_1_1	4000994.0	4000994.0	0.0	strict	18154_1_1_1	142.0	7.0	0.0	1.09
18193_1_1_1	18193_1_1_1	18193_1_1_1	4000476.0	4000476.0	0.0	strict	18193_1_1_1	68.0	7.0	0.0	1.25
18196_1_1_1	18196_1_1_1	18196_1_1_1	4000819.0	4000819.0	0.0	strict	18196_1_1_1	117.0	7.0	0.0	1.8
18218_1_1_1	18218_1_1_1	18218_1_1_1	4000672.0	4000672.0	0.0	strict	18218_1_1_1	96.0	7.0	0.0	3.31
18221_1_1_1	18221_1_1_1	18221_1_1_1	4000749.0	4000749.0	0.0	strict	18221_1_1_1	107.0	7.0	0.0	0.53
18222_1_1_1	18222_1_1_1	18222_1_1_1	4000634.56804251	4000634.56804251	0.0	strict	18222_1_1_1	106.0	6.0	1.4319574896	0.8
18223_1_1_1	18223_1_1_1	18223_1_1_1	4000749.0	4000749.0	0.0	strict	18223_1_1_1	107.0	7.0	0.0	0.42
18235_1_1_1	18235_1_1_1	18235_1_1_1	4000868.0	4000868.0	0.0	strict	18235_1_1_1	124.0	7.0	0.0	1.01
18242_1_1_1	18242_1_1_1	18242_1_1_1	4000700.0	4000700.0	0.0	strict	18242_1_1_1	100.0	7.0	0.0	0.16
18249_1_1_1	18249_1_1_1	18249_1_1_1	4001190.0	4001190.0	0.0	strict	18249_1_1_1	170.0	7.0	0.0	1.42
18253_1_1_1	18253_1_1_1	18253_1_1_1	4001064.0	4001064.0	0.0	strict	18253_1_1_1	152.0	7.0	0.0	0.35
18257_1_1_1	18257_1_1_1	18257_1_1_1	4000925.0	4000925.0	0.0	strict	18257_1_1_1	185.0	5.0	0.0	2.35
18260_1_1_1	18260_1_1_1	18260_1_1_1	4000791.0	4000791.0	0.0	strict	18260_1_1_1	113.0	7.0	0.0	0.91
18267_1_1_1	18267_1_1_1	18267_1_1_1	4001540.0	4001540.0	0.0	strict	18267_1_1_1	308.0	5.0	0.0	2.1
18277_1_1_1	18277_1_1_1	18277_1_1_1	4001022.0	4001022.0	0.0	strict	18277_1_1_1	146.0	7.0	0.0	1.24
18292_1_1_1	18292_1_1_1	18292_1_1_1	4000777.0	4000777.0	0.0	strict	18292_1_1_1	111.0	7.0	0.0	2.98
18297_1_1_1	18297_1_1_1	18297_1_1_1	4000609.0	4000609.0	0.0	strict	18297_1_1_1	87.0	7.0	0.0	0.49
18299_1_1_1	18299_1_1_1	18299_1_1_1	4000462.0	4000462.0	0.0	strict	18299_1_1_1	66.0	7.0	0.0	1.05
18301_1_1_1	18301_1_1_1	18301_1_1_1	4000490.0	4000490.0	0.0	strict	18301_1_1_1	70.0	7.0	0.0	1.05
18313_1_1_1	18313_1_1_1	18313_1_1_1	4000952.0	4000952.0	0.0	strict	18313_1_1_1	136.0	7.0	0.0	0.22
18328_1_1_1	18328_1_1_1	18328_1_1_1	4000490.0	4000490.0	0.0	strict	18328_1_1_1	70.0	7.0	0.0	0.54
18334_1_1_1	18334_1_1_1	18334_1_1_1	4000234.0	4000234.0	0.0	strict	18334_1_1_1	39.0	6.0	0.0	0.0
18338_1_1_1	18338_1_1_1	18338_1_1_1	4000693.0	4000693.0	0.0	strict	18338_1_1_1	99.0	7.0	0.0	1.31
18341_1_1_1	18341_1_1_1	18341_1_1_1	4000539.0	4000539.0	0.0	strict	18341_1_1_1	77.0	7.0	0.0	0.14
18346_1_1_1	18346_1_1_1	18346_1_1_1	4000756.0	4000756.0	0.0	strict	18346_1_1_1	126.0	6.0	0.0	0.24
18348_1_1_1	18348_1_1_1	18348_1_1_1	4000625.0	4000625.0	0.0	strict	18348_1_1_1	125.0	5.0	0.0	1.96
18351_1_1_1	18351_1_1_1	18351_1_1_1	4000546.0	4000546.0	0.0	strict	18351_1_1_1	78.0	7.0	0.0	1.07
18353_1_1_1	18353_1_1_1	18353_1_1_1	4001048.0	4001048.0	0.0	strict	18353_1_1_1	262.0	4.0	0.0	0.53
18355_1_1_1	18355_1_1_1	18355_1_1_1	4000551.046776638	4000551.046776638	0.0	strict	18355_1_1_1	79.0	7.0	1.9532233623	2.59
18356_1_1_1	18356_1_1_1	18356_1_1_1	4001141.0	4001141.0	0.0	strict	18356_1_1_1	163.0	7.0	0.0	0.34
18364_1_1_1	18364_1_1_1	18364_1_1_1	4000738.0	4000738.0	0.0	strict	18364_1_1_1	123.0	6.0	0.0	2.69
18373_1_1_1	25003_1_1_1	25003_1_1_1	4001330.0	4001330.0	0.0	strict	25003_1_1_1	266.0	5.0	0.0	0.2
18373_1_1_1	19976_1_1_1	25003_1_1_1	4001270.0	4001330.0	60.0	strict	19976_1_1_1	254.0	5.0	0.0	0.21
18373_1_1_1	18373_1_1_1	25003_1_1_1	4000912.0	4001330.0	418.0	strict	18373_1_1_1	228.0	4.0	0.0	3.13
18375_1_1_1	18375_1_1_1	18375_1_1_1	4000770.0	4000770.0	0.0	strict	18375_1_1_1	110.0	7.0	0.0	1.15
18387_1_1_1	18387_1_1_1	18387_1_1_1	4001022.0	4001022.0	0.0	strict	18387_1_1_1	146.0	7.0	0.0	0.9
18398_1_1_1	18398_1_1_1	18398_1_1_1	4000672.0	4000672.0	0.0	strict	18398_1_1_1	96.0	7.0	0.0	0.56
18399_1_1_1	18399_1_1_1	18399_1_1_1	4000462.0	4000462.0	0.0	strict	18399_1_1_1	77.0	6.0	0.0	0.91
